"","TARGET_FLAG","TARGET_AMT","AGE","BLUEBOOK","CAR_AGE","CAR_TYPE","CAR_USE","CLM_FREQ","EDUCATION","HOME_VAL","HOMEKIDS","INCOME","JOB","KIDSDRIV","MSTATUS","MVR_PTS","OLDCLAIM","PARENT1","RED_CAR","REVOKED","SEX","TIF","TRAVTIME","URBANICITY","YOJ"
"4965","0",0,47,8760,10,"Minivan","Private","0","High School",141115,"0",25620,"Clerical","0","Yes","0",0,"No","yes","No","M",6,64,"Rural",11.325
"4966","1",4487,38,11520,9,"Minivan","Commercial","0","High School",166402,"4",40248,"Blue Collar","0","Yes","1",0,"No","yes","No","M",1,27,"Urban",14
"4967","1",4575,33,8700,1,"Pickup","Commercial","0","No High School",0,"4",0,"Student","0","Yes","0",0,"No","no","No","M",4,5,"Urban",0
"4968","1",8199,25,10060,5,"Pickup","Commercial","0","Bachelors",0,"1",3355,"Student","0","No","0",0,"Yes","yes","No","M",4,27,"Urban",11
"4969","1",7108,45,6000,15,"SUV","Private","2","Masters",143569,"2",35441,"Lawyer","0","Yes","6",9611,"No","no","No","F",1,39,"Urban",15
"4970","0",0,60,12840,15,"Minivan","Private","4","PhD",0,"0",32603,"Lawyer","0","No","0",8294,"No","no","No","M",1,38,"Urban",12
"4971","0",0,48,17030,1,"Van","Commercial","0","High School",196320,"0",49602,"Clerical","0","Yes","0",0,"No","yes","No","M",13,10,"Rural",10
"4972","0",0,55,39580,20,"Minivan","Private","0","Masters",154672,"0",20046,"Manager","0","Yes","0",0,"No","no","No","F",13,26,"Urban",10
"4973","0",0,46,34540,13,"Panel Truck","Commercial","0","Masters",419730,"0",182650,"Manager","0","Yes","0",0,"No","yes","No","M",1,59,"Urban",6
"4974","0",0,40,9900,6,"SUV","Private","0","No High School",142645,"2",44029,"Blue Collar","0","Yes","0",0,"No","no","No","F",17,5,"Urban",11.6316666666667
"4975","0",0,52,12900,23,"SUV","Private","0","Masters",209789,"0",61988,"Lawyer","0","Yes","0",0,"No","no","No","F",4,24,"Urban",10
"4976","0",0,54,20410,14.1043636363636,"SUV","Private","0","Masters",0,"0",76799,"Manager","0","No","0",0,"No","no","No","F",6,45,"Urban",9
"4977","0",0,54,10470,1,"Pickup","Commercial","0","High School",196890.727333333,"0",52088,"Blue Collar","0","Yes","0",0,"No","yes","No","M",1,36,"Urban",12
"4978","0",0,46,6100,12,"SUV","Private","1","Masters",204282,"0",43220,"Lawyer","0","Yes","4",2882,"No","no","No","F",1,28,"Urban",13
"4979","0",0,56,11800,11,"SUV","Private","0","Bachelors",224600,"2",69098,"Professional","0","Yes","0",0,"No","no","No","F",1,21,"Urban",14
"4980","0",0,44,10260,12,"SUV","Private","0","Masters",237927,"0",89782,"Lawyer","0","Yes","0",0,"No","no","No","F",11,45,"Urban",11
"4981","0",0,36,17420,11,"Minivan","Private","0","High School",0,"2",76845,"Professional","0","No","0",0,"Yes","no","Yes","F",6,34,"Rural",13
"4982","0",0,56,16140,12,"Minivan","Private","0","Masters",108929,"0",1336,"Manager","0","No","2",0,"No","yes","No","M",1,18,"Urban",9.695
"4983","0",0,50,13380,15,"Minivan","Private","0","Masters",240000,"0",78100,"Lawyer","0","Yes","0",0,"No","yes","No","M",25,28,"Urban",12
"4984","1",4274,40,25120,1,"Panel Truck","Commercial","0","High School",145021,"2",40015,"Blue Collar","2","No","2",0,"Yes","no","No","M",1,15,"Urban",15
"4985","0",0,53,11400,6,"Pickup","Private","0","High School",225899,"0",62405,"Professional","0","Yes","0",0,"No","yes","No","M",14,39,"Urban",14
"4986","0",0,48,16840,8,"Van","Commercial","3","Bachelors",274876.98,"0",105356,"Professional","0","Yes","5",2605,"No","yes","No","M",6,55,"Urban",6
"4987","0",0,45,17670,8,"SUV","Private","0","Bachelors",284565,"0",86810,"Professional","0","Yes","1",0,"No","no","No","F",1,44,"Urban",11
"4988","0",0,34,16420,1,"Van","Commercial","1","High School",138584,"3",30432,"Clerical","0","No","4",3367,"Yes","yes","No","M",1,40,"Urban",11.8583333333333
"4989","1",2953,44,5900,7,"SUV","Private","1","High School",115329,"0",0,"Home Maker","0","Yes","7",3218,"No","no","No","F",1,65,"Urban",0
"4990","0",0,43,1620,6,"SUV","Private","0","High School",0,"0",0,"Home Maker","0","No","1",0,"No","no","No","F",1,20,"Rural",0
"4991","0",0,44,19600,8,"Minivan","Commercial","3","Bachelors",249463,"2",81966,"Blue Collar","2","Yes","6",3592,"No","no","No","F",1,23,"Urban",12.2116666666667
"4992","0",0,40,14810,6,"Minivan","Private","2","No High School",119431,"2",24685.47,"Clerical","2","Yes","0",858,"No","no","No","F",8,47,"Urban",12
"4993","0",0,48,8470,22,"Sports Car","Private","2","Masters",100592,"0",0,"Home Maker","0","No","0",21949,"No","no","No","F",6,20,"Urban",0
"4994","0",0,36,10080,1,"Sports Car","Private","0","High School",205130,"1",40834,"Blue Collar","0","Yes","0",0,"No","no","Yes","F",3,48,"Rural",13
"4995","0",0,40,21350,1,"SUV","Private","0","Bachelors",203516,"0",79282,"Professional","0","Yes","0",0,"No","no","No","F",6,27,"Urban",14
"4996","0",0,46,9940,1,"Pickup","Private","1","No High School",210039,"0",38392,"Blue Collar","0","Yes","2",5629,"No","yes","No","M",4,52,"Urban",12
"4997","1",5499,39,5400,6,"Sports Car","Private","1","No High School",0,"0",23919,"Clerical","0","No","4",4031,"No","no","No","F",6,29,"Urban",11
"4998","0",0,39,5400,4,"SUV","Commercial","0","Bachelors",239904,"2",79484,"Blue Collar","0","Yes","2",0,"No","no","No","F",1,19,"Rural",13
"4999","0",0,48,9200,13,"SUV","Private","0","Masters",0,"0",77039,"Manager","0","No","0",0,"No","no","No","F",6,25,"Urban",15
"5000","0",0,61,16430,7,"SUV","Private","1","No High School",0,"0",0,"Student","0","No","6",3106,"No","no","No","F",6,62,"Rural",0
"5001","0",0,44,16560,12,"Minivan","Private","0","Masters",0,"0",0,"Home Maker","0","No","2",0,"No","no","No","F",6,21,"Urban",0
"5002","0",0,61,14460,3,"Sports Car","Commercial","0","High School",215205,"0",41349,"Blue Collar","0","Yes","0",0,"No","no","No","F",9,56,"Rural",13
"5003","0",0,52,11860,9,"Pickup","Commercial","0","High School",190086,"0",40556,"Clerical","0","Yes","2",0,"No","yes","No","M",1,30,"Rural",14
"5004","0",0,49,13950,11,"Minivan","Private","0","Bachelors",0,"0",56868,"Professional","0","No","0",0,"No","yes","No","M",11,5,"Urban",13
"5005","1",5626,44,16370,7,"Sports Car","Private","2","Bachelors",303430,"2",111701,"Manager","2","Yes","1",4873,"No","no","No","F",1,32,"Urban",13
"5006","1",2217,50,29900,9,"Panel Truck","Commercial","3","High School",0,"0",71544,"Blue Collar","0","No","0",10768,"No","yes","No","M",4,36,"Urban",9
"5007","0",0,62,7700,19,"Minivan","Private","0","PhD",290329,"0",96415,"Doctor","0","Yes","1",0,"No","yes","No","M",7,5,"Urban",14
"5008","1",10209,39,7210,9,"SUV","Commercial","0","Bachelors",196659.128333333,"3",71304,"Clerical","2","Yes","2",0,"No","no","Yes","F",4,43,"Urban",12
"5009","0",0,48,40260,20,"Van","Private","0","PhD",449553,"0",185747,"Home Maker","0","Yes","0",0,"No","no","No","F",4,12,"Urban",15
"5010","0",0,55,23470,11,"Panel Truck","Commercial","0","High School",190354,"0",54276,"Manager","0","Yes","3",0,"No","yes","No","M",4,28,"Urban",11
"5011","1",3585,44,5900,1,"Sports Car","Commercial","0","High School",0,"0",29914,"Blue Collar","0","No","1",0,"No","no","No","F",3,41,"Rural",12
"5012","0",0,50,18460,6,"Minivan","Private","1","Bachelors",130264,"0",51086.3006666667,"Manager","0","Yes","0",1226,"No","yes","No","M",7,46,"Urban",13
"5013","0",0,44,21790,1,"Minivan","Commercial","0","Bachelors",298520,"2",100362.195,"Blue Collar","0","Yes","1",0,"No","no","No","F",6,5,"Urban",14
"5014","0",0,42,4970,8.21,"Pickup","Commercial","0","Bachelors",272829,"1",86216,"Professional","0","Yes","5",0,"No","yes","No","M",4,46,"Rural",13
"5015","0",0,57,15040,10,"Minivan","Private","0","Masters",390682,"0",135361,"Lawyer","0","Yes","1",0,"No","no","No","M",4,41,"Rural",14
"5016","0",0,39,8450,11,"Pickup","Private","0","Masters",218061.873333333,"0",69514,"Manager","0","Yes","1",0,"No","yes","No","M",1,20,"Urban",8
"5017","0",0,42,21040,7,"Minivan","Private","0","No High School",119626,"1",34560,"Clerical","1","Yes","2",0,"No","yes","No","M",10,36,"Urban",9
"5018","1",5800,40,26440,18,"Panel Truck","Commercial","3","Bachelors",0,"2",82565,"Professional","1","No","0",3699,"Yes","yes","No","M",6,14,"Urban",7
"5019","1",4873,49,1800,5.186,"Sports Car","Private","0","High School",0,"0",3044,"Student","0","No","4",0,"No","no","No","F",6,65,"Urban",8
"5020","0",0,48,11070,1,"SUV","Private","5","High School",154669,"0",47748,"Manager","0","Yes","0",23937,"No","no","Yes","F",1,45,"Urban",12
"5021","0",0,38,24270,11,"SUV","Private","0","Bachelors",273174,"3",107958,"Professional","0","No","1",0,"Yes","no","No","F",11,11,"Urban",12
"5022","0",0,39,12690,12,"SUV","Private","0","Bachelors",0,"2",52052,"Manager","0","No","1",0,"Yes","no","No","F",1,42,"Urban",12
"5023","0",0,46,31180,12,"Pickup","Private","0","Masters",0,"0",116668,"Professional","0","No","1",0,"No","no","No","F",7,30,"Urban",3
"5024","0",0,36,11090,1,"Sports Car","Private","0","High School",184656,"0",30884,"Clerical","0","Yes","3",0,"No","no","No","F",1,23,"Rural",12
"5025","0",0,33,29200,5,"Pickup","Private","1","High School",137034,"1",56405,"Manager","0","Yes","2",21805,"No","no","Yes","F",1,32,"Urban",11
"5026","0",0,41,18260,1,"Sports Car","Private","0","High School",230870,"1",57073,"Professional","1","Yes","1",0,"No","no","No","F",4,38,"Urban",14
"5027","0",0,52,10430,1,"Pickup","Private","0","No High School",163285,"0",33821.7241666667,"Blue Collar","0","No","0",0,"No","yes","No","M",6,28,"Rural",13
"5028","0",0,21,15130,1,"Minivan","Private","0","No High School",0,"2",5411,"Student","0","Yes","6",0,"No","no","No","M",1,23,"Rural",6
"5029","0",0,39,36610,13,"Van","Private","0","PhD",275282,"2",97598,"Lawyer","2","Yes","0",0,"No","no","Yes","F",4,5,"Urban",12
"5030","1",4790,29,10330,1,"Pickup","Commercial","0","High School",148689,"1",51724,"Professional","0","Yes","2",0,"No","no","Yes","M",7,45,"Urban",14
"5031","1",1327.0846097,44,17730,6,"Van","Commercial","1","High School",250380,"1",72564.56,"Blue Collar","1","Yes","0",6421,"No","no","No","M",13,5,"Urban",15
"5032","0",0,41,16860,5,"SUV","Private","0","No High School",82793,"3",29829,"Clerical","2","Yes","0",0,"No","no","No","F",6,42,"Rural",12.3766666666667
"5033","1",1315,49,7350,7,"Sports Car","Private","1","Masters",238959,"0",82536,"Lawyer","0","No","2",46105,"No","no","Yes","F",3,30,"Urban",9
"5034","0",0,46,19600,10,"Minivan","Private","0","Masters",119058,"0",8588,"Home Maker","0","Yes","1",0,"No","yes","No","F",13,58,"Rural",7
"5035","1",2365,57,15050,1,"SUV","Private","3","High School",311131,"0",97059,"Professional","0","Yes","0",6713,"No","no","No","F",6,30,"Rural",9
"5036","0",0,46,12270,10,"Minivan","Private","0","Bachelors",0,"0",61674,"Manager","0","No","0",0,"No","yes","No","M",4,16,"Urban",13
"5037","1",5922,50,3630,4.668,"Minivan","Private","1","High School",149069.26,"0",32050.125,"Clerical","0","Yes","6",3653,"No","no","No","M",4,38,"Urban",10
"5038","1",2149,40,2750,10,"SUV","Private","3","Masters",0,"1",0,"Home Maker","0","No","1",39401,"Yes","no","Yes","F",3,32,"Urban",0
"5039","1",3527,33,12170,8,"Pickup","Commercial","2","High School",222342,"1",49121,"Professional","0","No","7",3055,"Yes","no","No","M",4,31,"Rural",13
"5040","0",0,53,1500,1,"Sports Car","Commercial","2","High School",190523,"1",39923,"Blue Collar","0","No","3",3011,"Yes","no","No","F",7,44,"Urban",10
"5041","0",0,35,18780,1,"Van","Private","2","High School",68909.92,"3",43492,"Clerical","0","No","4",5437,"Yes","no","No","M",1,37,"Rural",12
"5042","0",0,54,24160,13,"Panel Truck","Commercial","0","Masters",0,"0",80297,"Manager","0","No","2",0,"No","yes","No","M",1,29,"Urban",15
"5043","0",0,48,14610,9,"Minivan","Commercial","0","High School",173998,"0",55378,"Blue Collar","0","Yes","0",0,"No","yes","No","M",1,44,"Rural",12
"5044","1",3620,48,1500,8,"Sports Car","Private","2","Bachelors",0,"0",0,"Home Maker","0","No","9",8567,"No","no","No","F",9,24,"Urban",0
"5045","0",0,45,6530,1,"SUV","Private","0","High School",0,"1",9699.845,"Student","0","Yes","0",0,"No","no","No","F",4,32,"Urban",17
"5046","1",5563,39,21380,8,"Van","Commercial","0","Bachelors",0,"0",116247,"Blue Collar","0","No","0",0,"No","no","No","M",1,25,"Urban",10
"5047","0",0,37,7590,14.038,"SUV","Private","0","Masters",73348.87,"2",58184.57,"Lawyer","0","No","4",0,"Yes","no","No","F",4,25,"Urban",14
"5048","0",0,32,20760,6,"SUV","Private","0","High School",0,"1",75512,"Manager","0","No","2",0,"Yes","no","Yes","F",4,8,"Urban",13
"5049","0",0,50,22240,1,"Pickup","Private","0","No High School",171265,"0",45070,"Blue Collar","0","Yes","1",0,"No","no","No","F",1,34,"Urban",5
"5050","0",0,50,30370,15,"Minivan","Private","0","PhD",576824,"0",238724,"Doctor","0","Yes","0",0,"No","no","No","F",4,37,"Urban",12.2433333333333
"5051","1",4212,41,26020,5,"Panel Truck","Commercial","2","No High School",173444,"0",39055,"Blue Collar","0","Yes","5",1044,"No","no","No","M",4,81,"Urban",13
"5052","0",0,36,12410,9,"SUV","Private","0","High School",127689,"3",27012,"Clerical","0","Yes","0",0,"No","no","No","F",1,30,"Rural",14
"5053","0",0,35,28680,16,"Panel Truck","Commercial","0","Bachelors",216740,"1",67075,"Manager","0","Yes","0",0,"No","no","No","M",1,7,"Urban",12
"5054","1",6405,53,16850,1,"Van","Commercial","1","Masters",182242,"0",41359,"Manager","0","Yes","4",9581,"No","yes","No","M",9,31,"Urban",12
"5055","0",0,37,45730,7,"Minivan","Private","1","High School",97618,"0",18555,"Clerical","0","Yes","3",8270,"No","no","No","M",6,36,"Urban",10.2066666666667
"5056","0",0,56,40260,7,"SUV","Private","0","Bachelors",392070,"0",137181,"Professional","0","Yes","1",0,"No","no","No","F",4,47,"Rural",12
"5057","0",0,46,15190,9,"Minivan","Private","0","Bachelors",285506,"0",85559,"Professional","0","Yes","2",0,"No","yes","No","M",14,18,"Rural",7
"5058","0",0,53,14560,16,"Minivan","Private","1","Bachelors",182320,"0",45432,"Clerical","0","Yes","4",5465,"No","no","No","M",1,27,"Urban",12
"5059","0",0,51,19950,13,"Van","Private","0","Masters",376662,"0",133469,"Lawyer","0","Yes","1",0,"No","yes","No","M",1,23,"Urban",16
"5060","0",0,47,5640,1,"Pickup","Private","0","No High School",0,"0",32916,"Clerical","0","No","0",0,"No","yes","No","M",1,34,"Rural",11
"5061","0",0,38,22740,9,"SUV","Private","2","High School",72864,"0",0,"Home Maker","0","Yes","0",7171,"No","no","No","F",4,51,"Urban",0
"5062","0",0,51,21710,17,"Van","Private","3","Masters",250521,"0",94561,"Lawyer","0","No","4",679,"No","yes","No","M",4,24,"Urban",9
"5063","0",0,55,10790,10,"Pickup","Private","0","Bachelors",190513,"0",37930,"Manager","0","Yes","0",0,"No","no","No","M",12,51,"Urban",14
"5064","1",2663,50,1500,1,"Minivan","Private","0","No High School",122287,"0",0,"Student","0","Yes","0",0,"No","yes","No","M",1,66,"Rural",0
"5065","0",0,39,21980,7.98,"SUV","Private","0","Bachelors",0,"2",52052,"Manager","0","No","2",0,"Yes","no","Yes","F",14,31,"Urban",12
"5066","0",0,31,13330,6,"SUV","Private","0","No High School",0,"1",22654,"Blue Collar","0","No","2",0,"Yes","no","Yes","F",1,38,"Urban",12
"5067","0",0,46,14450,8,"Minivan","Commercial","0","High School",188189,"0",62565,"Blue Collar","0","Yes","0",0,"No","yes","No","M",7,35,"Urban",15
"5068","1",3220,38,15380,8.566,"SUV","Private","3","Bachelors",177942,"1",51551,"Blue Collar","0","Yes","3",5563,"No","no","No","F",1,19,"Urban",11
"5069","0",0,48,13580,1,"Minivan","Commercial","0","Bachelors",204780,"0",72838,"Blue Collar","0","Yes","1",0,"No","no","No","M",1,49,"Rural",9
"5070","0",0,46,2690,8,"Minivan","Private","0","No High School",105811,"0",5015,"Blue Collar","0","Yes","0",0,"No","yes","No","M",1,45,"Urban",13
"5071","1",2546,22,8770,14,"Sports Car","Commercial","3","Bachelors",0,"0",12301,"Blue Collar","0","No","11",9232,"No","yes","No","F",6,49,"Urban",7
"5072","0",0,42,5700,1,"SUV","Private","1","High School",104136,"0",36864,"Clerical","0","Yes","0",5930,"No","no","No","F",6,29,"Urban",11
"5073","0",0,44,19740,12,"Pickup","Private","0","Masters",0,"0",138442,"Lawyer","0","No","0",0,"No","no","No","F",10,31,"Urban",9
"5074","0",0,42,26550,5,"Pickup","Commercial","0","No High School",161117,"3",39636,"Blue Collar","0","Yes","2",0,"No","no","No","F",9,56,"Urban",16
"5075","0",0,38,10250,1,"Pickup","Commercial","0","No High School",125191,"0",30906.6365833333,"Blue Collar","0","Yes","0",0,"No","yes","Yes","M",1,25,"Rural",12
"5076","1",1125,55,42170,8,"Panel Truck","Commercial","0","Bachelors",0,"0",54877,"Clerical","0","No","0",0,"No","yes","Yes","M",6,37,"Urban",10
"5077","1",5423,35,23330,16,"Panel Truck","Commercial","0","Masters",0,"3",63364,"Professional","0","No","0",0,"Yes","yes","No","M",1,69,"Urban",9
"5078","0",0,54,6900,13,"Sports Car","Private","4","Masters",91744,"0",0,"Home Maker","0","Yes","2",12271,"No","no","No","F",4,23,"Urban",0
"5079","0",0,66,17610,12,"SUV","Private","3","Masters",345449,"0",102485,"Manager","0","Yes","1",1194,"No","yes","No","M",4,40,"Urban",17
"5080","0",0,46,14020,12,"Minivan","Commercial","0","Bachelors",269116,"0",79249,"Blue Collar","0","Yes","0",0,"No","no","No","M",4,24,"Rural",7
"5081","1",2394,31,10890,9,"SUV","Commercial","2","High School",0,"3",26606,"Student","0","No","0",4044,"Yes","no","No","F",1,27,"Urban",10
"5082","0",0,45,11040,15,"SUV","Private","0","Bachelors",201404,"0",50352,"Home Maker","0","Yes","0",0,"No","no","No","F",7,16,"Urban",10
"5083","0",0,31,19210,7,"Van","Commercial","0","Bachelors",0,"0",73727,"Professional","0","No","4",0,"No","no","No","M",6,31,"Urban",9
"5084","0",0,32,9050,1,"Pickup","Private","2","No High School",0,"0",0,"Student","0","Yes","5",10152,"No","no","No","M",1,22,"Urban",0
"5085","0",0,43,10080,8,"Minivan","Private","0","Bachelors",183793,"0",42768,"Manager","0","Yes","0",0,"No","yes","No","M",1,32,"Urban",13
"5086","1",5401,43,12830,1,"Minivan","Private","1","Bachelors",0,"1",61690.66,"Professional","1","No","1",1510,"Yes","no","Yes","M",4,46,"Urban",9
"5087","0",0,36,21490,12.5033333333333,"Van","Private","2","Masters",189527,"2",64599,"Lawyer","2","No","1",5846,"Yes","yes","No","M",4,16,"Urban",9
"5088","0",0,50,15330,5,"Minivan","Private","0","No High School",117038,"0",25381.405,"Clerical","0","Yes","0",0,"No","no","No","M",4,22,"Urban",14
"5089","1",2931,67,14080,1,"Sports Car","Private","3","High School",219318,"1",57661.51,"Professional","0","Yes","3",5898,"No","no","No","F",4,66,"Urban",14
"5090","0",0,48,27160,1,"Minivan","Private","1","No High School",127087,"0",22362,"Clerical","0","Yes","0",22906,"No","yes","Yes","M",3,39,"Urban",7
"5091","0",0,51,28870,8,"Panel Truck","Commercial","0","Bachelors",99573.48,"0",66948,"Professional","0","No","0",0,"No","no","No","M",10,39,"Rural",7
"5092","0",0,42,21540,9,"Minivan","Private","0","No High School",0,"0",16423,"Clerical","0","No","0",0,"No","no","No","M",4,44,"Rural",10.0546666666667
"5093","0",0,54,21430,14,"SUV","Private","0","Masters",196481,"0",52105,"Lawyer","0","Yes","0",0,"No","no","No","F",1,40,"Urban",15
"5094","0",0,57,34720,19,"Panel Truck","Commercial","3","Masters",260638,"0",62411,"Manager","0","Yes","6",30789,"No","yes","No","M",1,31,"Urban",12
"5095","0",0,26,6240,1,"Minivan","Private","0","No High School",116421,"2",21443,"Clerical","0","Yes","0",0,"No","no","No","M",1,33,"Rural",11
"5096","1",18539.92656,43,8540,4.368,"Sports Car","Private","0","High School",51613.082,"1",27413,"Clerical","0","No","0",0,"Yes","no","No","F",1,10,"Urban",8
"5097","0",0,61,19870,15,"SUV","Private","0","Masters",272542,"0",85554,"Lawyer","0","Yes","0",0,"No","yes","No","M",1,43,"Urban",15
"5098","0",0,43,19870,21,"Van","Commercial","3","Masters",137861,"0",45931,"Professional","0","Yes","3",5989,"No","yes","No","M",6,5,"Urban",11
"5099","0",0,55,15960,18,"Minivan","Private","0","Masters",329062,"0",86546,"Lawyer","0","Yes","3",0,"No","yes","No","M",4,6,"Urban",6
"5100","0",0,40,17560,13,"Van","Private","0","PhD",0,"3",120603,"Doctor","0","No","0",0,"Yes","no","No","M",10,16,"Urban",13
"5101","1",7369,60,18560,10,"Minivan","Private","0","Bachelors",235070,"0",60432,"Professional","0","Yes","0",0,"No","yes","No","M",1,35,"Rural",13
"5102","1",5463,52,22590,7.97666666666667,"Panel Truck","Commercial","0","Bachelors",101582.013333333,"0",48056.075,"Clerical","0","No","1",0,"No","yes","No","M",1,36,"Urban",10.61
