"","TARGET_FLAG","TARGET_AMT","AGE","BLUEBOOK","NEW_CAR","CAR_TYPE","CAR_USE","CLM_FREQ","EDUCATION","HOME_VAL","HOMEKIDS","INCOME","JOB","KIDSDRIV","MSTATUS","MVR_PTS","OLDCLAIM","PARENT1","RED_CAR","REVOKED","SEX","TIF","TRAVTIME","URBANICITY","YOJ"
"3400","0",0,38,5300,0,"Minivan","Private","0","Masters",201937,"0",77505,"Lawyer","0","Yes","0",0,"No","yes","No","M",7,20,"Urban",13
"3401","0",0,40,18210,1,"Van","Private","1","No High School",0,"0",31678,"Blue Collar","0","No","5",34196,"No","yes","No","M",1,23,"Urban",8
"3402","0",0,45,9920,0,"SUV","Private","3","High School",168058,"2",39163,"Blue Collar","0","Yes","7",36025,"No","no","No","F",4,59,"Urban",13
"3403","0",0,39,5400,0,"Minivan","Private","1","Bachelors",180150,"1",0,"Manager","1","Yes","1",6349,"No","yes","No","M",4,40,"Urban",10
"3404","0",0,45,27610,0,"Minivan","Private","0","High School",270015,"0",52244,"Blue Collar","0","No","0",0,"No","yes","No","M",6,39,"Rural",12
"3405","0",0,55,7000,0,"Pickup","Commercial","0","Bachelors",164710,"0",41882,"Manager","0","Yes","1",0,"No","no","Yes","M",1,46,"Urban",15
"3406","0",0,59,9300,0,"SUV","Private","2","PhD",386522,"0",150956,"Doctor","0","No","3",7670,"No","no","No","F",9,25,"Urban",7
"3407","0",0,51,18830,0,"Van","Commercial","2","Bachelors",204432,"0",42597,"Manager","0","Yes","6",5109,"No","no","No","M",12,35,"Urban",8
"3408","1",6074,35,9050,0,"SUV","Commercial","3","High School",0,"0",40457,"Blue Collar","0","No","7",974,"No","no","No","F",13,55,"Urban",13
"3409","1",2421,54,17700,0,"SUV","Private","0","Bachelors",98561,"0",0,"Home Maker","0","Yes","0",0,"No","no","No","F",1,29,"Urban",0
"3410","1",2890,41,10850,0,"Pickup","Commercial","3","High School",0,"2",3604,"Student","2","No","0",5810,"Yes","yes","Yes","M",4,53,"Urban",8
"3411","0",0,35,27320,0,"Panel Truck","Commercial","0","Masters",333140,"0",142997,"Manager","0","No","1",0,"No","yes","No","M",7,16,"Urban",9
"3412","0",0,23,31560,0,"Minivan","Private","1","Bachelors",0,"2",68687,"Professional","0","No","3",33581,"Yes","yes","Yes","M",10,44,"Urban",9
"3413","0",0,43,19410,0,"Sports Car","Private","1","Bachelors",174541,"2",63644,"Manager","0","No","6",4123,"Yes","no","No","F",3,24,"Urban",9
"3414","1",1941,31,16980,1,"Sports Car","Commercial","3","High School",0,"1",32381,"Blue Collar","0","No","1",4185,"Yes","no","No","F",1,25,"Urban",12
"3415","0",0,48,17760,0,"Van","Commercial","3","Masters",342009,"0",108267,"Manager","0","Yes","3",3573,"No","no","No","M",1,13,"Urban",10
"3416","0",0,61,15490,0,"Sports Car","Private","0","Bachelors",137023,"0",0,"Home Maker","0","Yes","2",0,"No","no","No","F",1,54,"Urban",0
"3417","0",0,58,30900,0,"Sports Car","Private","0","Masters",545492,"1",235986,"Manager","0","Yes","0",0,"No","no","No","F",1,27,"Urban",16
"3418","0",0,42,10550,1,"SUV","Private","0","No High School",0,"1",37438,"Blue Collar","0","No","1",0,"Yes","no","No","F",6,24,"Urban",10
"3419","1",5542,48,14300,0.44,"SUV","Private","1","High School",116332,"0",7505,"Home Maker","0","Yes","8",7341,"No","no","No","F",1,37,"Urban",14
"3420","1",4049,49,6400,1,"Pickup","Commercial","0","High School",256898,"0",75772,"Blue Collar","0","No","0",0,"No","no","No","M",7,41,"Urban",9
"3421","1",4767,50,23810,0,"Panel Truck","Commercial","1","High School",0,"0",53210,"Blue Collar","0","No","10",19595,"No","yes","Yes","M",8,33,"Urban",11
"3422","0",0,38,17690,0,"Minivan","Private","0","Masters",311732,"0",0,"Lawyer","0","Yes","0",0,"No","no","No","F",11,15,"Urban",10.3254285714286
"3423","0",0,32,11500,1,"Minivan","Private","0","Bachelors",76582,"1",0,"Home Maker","0","Yes","0",0,"No","no","No","F",16,70,"Urban",2.5
"3424","0",0,56,11750,0,"Sports Car","Private","0","No High School",149528,"3",14757,"Clerical","1","Yes","0",0,"No","no","No","F",4,44,"Urban",18
"3425","0",0,50,20820,0,"Van","Private","0","Masters",291426,"0",101296,"Manager","0","Yes","1",0,"No","no","No","M",3,7,"Urban",10
"3426","0",0,55,8950,1,"Pickup","Commercial","0","High School",133408,"0",19532,"Home Maker","0","Yes","1",0,"No","no","No","F",4,142,"Rural",15
"3427","0",0,42,18780,1,"SUV","Private","0","No High School",103267,"4",22225,"Clerical","0","No","0",0,"Yes","no","No","M",11,31,"Rural",14
"3428","0",0,48,16520,1,"SUV","Commercial","0","High School",223217,"0",54239,"Blue Collar","0","No","0",0,"No","no","No","F",1,13,"Rural",3
"3429","1",6836.2569919,51,6600,1,"SUV","Private","4","No High School",0,"0",0,"Student","0","No","1",27503,"No","no","Yes","F",1,23,"Urban",0
"3430","0",0,62,26910,0,"Pickup","Commercial","1","Masters",0,"0",69874,"Manager","0","No","0",6494,"No","no","No","M",3,32,"Urban",13
"3431","0",0,40,5600,1,"SUV","Commercial","0","Bachelors",0,"3",4885,"Student","3","Yes","0",0,"No","no","No","F",1,58,"Rural",14
"3432","0",0,28,13290,1,"Sports Car","Private","2","No High School",114482,"1",30877,"Clerical","0","Yes","5",1852,"No","no","No","F",11,26,"Urban",11
"3433","1",3762,40,1500,0,"SUV","Private","0","PhD",452019,"3",189555,"Doctor","1","Yes","0",0,"No","no","No","F",1,35,"Urban",16
"3434","1",7783,37,9960,0,"SUV","Private","0","No High School",0,"2",14055,"Student","0","Yes","0",0,"No","no","No","F",1,55,"Rural",14
"3435","0",0,47,10580,1,"Sports Car","Private","3","Masters",0,"0",43779,"Professional","0","Yes","6",7588,"No","no","No","F",7,36,"Urban",14
"3436","0",0,34,5410,1,"SUV","Private","3","No High School",70103,"1",0,"Home Maker","0","Yes","8",22598,"No","no","Yes","F",1,16,"Urban",0
"3437","1",3090,29,10190,0,"SUV","Private","0","No High School",0,"0",11954,"Clerical","0","No","1",0,"No","no","No","F",1,16,"Urban",7
"3438","0",0,47,38440,0,"Panel Truck","Commercial","0","Masters",278934,"0",95398,"Professional","0","No","0",0,"No","no","No","M",4,21,"Rural",9
"3439","0",0,59,22500,0,"Minivan","Private","0","PhD",386522,"0",150956,"Doctor","0","No","0",0,"No","no","No","F",1,9,"Urban",7
"3440","0",0,57,29940,0,"Van","Commercial","0","Masters",389058,"0",144876,"Manager","0","Yes","1",0,"No","no","No","F",6,34,"Urban",11.9477380952381
"3441","0",0,46,11800,0,"Pickup","Commercial","2","Bachelors",211508,"0",57049,"Manager","0","No","0",1437,"No","yes","No","M",7,15,"Urban",9
"3442","1",2585,51,7250,0,"Pickup","Commercial","0","High School",195859,"0",55727,"Blue Collar","0","Yes","1",0,"No","yes","No","M",8,55,"Urban",13
"3443","0",0,43,13170,0,"Sports Car","Private","1","Masters",0,"1",73247,"Lawyer","1","No","6",3338,"Yes","no","No","F",4,12,"Urban",11
"3444","1",5063,63,24020,0,"SUV","Private","0","PhD",111129,"0",0,"Home Maker","0","Yes","0",0,"No","no","No","F",1,33,"Urban",0
"3445","0",0,42,16360,0.0711111111111111,"SUV","Private","1","Bachelors",0,"1",48915,"Professional","0","No","1",6720,"Yes","no","No","F",4,25,"Urban",12
"3446","1",5865,24,16500,0,"Minivan","Private","0","Bachelors",0,"1",12871,"Clerical","0","No","0",0,"Yes","yes","No","M",13,53,"Urban",8
"3447","0",0,36,6570,1,"Sports Car","Commercial","0","High School",0,"0",0,"Student","0","No","0",0,"No","no","No","F",15,28,"Rural",0
"3448","0",0,29,5640,1,"Sports Car","Private","0","High School",145720,"1",30447,"Clerical","0","Yes","1",0,"No","no","No","F",7,24,"Rural",13
"3449","0",0,55,29640,0,"Minivan","Private","0","PhD",481769,"0",188788,"Doctor","0","Yes","1",0,"No","no","No","M",1,31,"Urban",9
"3450","0",0,54,6900,0,"Sports Car","Private","0","Masters",224691,"0",82395,"Lawyer","0","No","1",0,"No","no","No","F",6,41,"Urban",7
"3451","1",7746,45,6000,0,"SUV","Private","2","High School",98716,"0",0,"Student","0","Yes","8",29651,"No","no","Yes","F",4,34,"Urban",0
"3452","0",0,44,30930,0,"Minivan","Private","0","PhD",554267,"1",250286,"Doctor","0","Yes","2",0,"No","no","No","F",1,44,"Urban",14
"3453","0",0,40,14070,0,"Minivan","Private","1","No High School",0,"2",31993,"Blue Collar","0","No","0",1128,"Yes","no","No","M",10,42,"Urban",10
"3454","0",0,32,19960,1,"Pickup","Private","0","High School",0,"3",35793,"Blue Collar","0","No","0",0,"Yes","no","No","F",1,28,"Rural",14
"3455","1",3794,59,14520,0,"Minivan","Commercial","0","High School",0,"0",71197,"Blue Collar","0","No","0",0,"No","no","No","F",15,37,"Urban",14
"3456","0",0,52,18660,0,"Van","Commercial","0","Bachelors",0,"0",97336,"Professional","0","No","0",0,"No","yes","No","M",4,22,"Urban",12
"3457","1",5074,66,21020,1,"Minivan","Commercial","0","High School",186626,"2",33644,"Blue Collar","2","Yes","0",0,"No","yes","No","M",1,41,"Urban",15
"3458","1",4019,35,11960,0,"SUV","Private","0","Masters",0,"0",69592,"Lawyer","0","No","1",0,"No","no","No","F",1,32,"Urban",9
"3459","0",0,61,10000,0,"Sports Car","Commercial","0","High School",0,"0",24049,"Blue Collar","0","No","0",0,"No","yes","No","M",1,31,"Urban",11
"3460","1",5640,45,20770,1,"Van","Private","0","High School",0,"3",16227,"Student","0","Yes","6",0,"No","yes","No","M",1,39,"Urban",12
"3461","0",0,60,21280,1,"Minivan","Commercial","0","High School",182739,"0",37940,"Blue Collar","0","Yes","0",0,"No","no","No","F",1,16,"Urban",12
"3462","1",571,59,19960,0,"Van","Commercial","4","High School",0,"0",79380,"Blue Collar","0","Yes","8",3960,"No","no","No","M",1,73,"Urban",9
"3463","0",0,55,17210,1,"Van","Private","0","Bachelors",286788,"0",112423,"Blue Collar","0","Yes","0",0,"No","yes","No","M",4,30,"Urban",11
"3464","1",5732,32,4700,0.13,"SUV","Private","0","Bachelors",0,"3",66841,"Manager","0","No","0",0,"Yes","no","No","F",10,12,"Urban",12
"3465","0",0,48,25250,0,"Pickup","Private","0","Bachelors",0,"0",0,"Home Maker","0","No","0",0,"No","no","Yes","F",1,16,"Rural",0
"3466","1",2370,26,4120,0,"SUV","Private","0","No High School",0,"1",0,"Student","0","Yes","1",0,"No","no","Yes","F",4,27,"Urban",0
"3467","0",0,43,6320,0,"SUV","Private","2","High School",0,"3",0,"Home Maker","2","No","4",2434,"Yes","no","No","F",1,49,"Rural",0
"3468","0",0,41,15000,0,"Minivan","Private","1","Masters",209019,"2",64957,"Lawyer","2","Yes","3",7323,"No","no","No","M",1,47,"Urban",12
"3469","0",0,52,14220,0,"Sports Car","Private","0","Masters",325193,"0",101637,"Lawyer","0","Yes","1",0,"No","no","No","F",1,26,"Urban",10
"3470","1",2979,31,6360,0,"Minivan","Private","0","No High School",0,"2",17567,"Clerical","0","No","0",0,"Yes","no","No","M",10,14,"Urban",12
"3471","0",0,57,13820,0,"Minivan","Private","0","PhD",437750,"0",162165,"Doctor","0","No","0",0,"No","yes","No","M",6,33,"Urban",10
"3472","0",0,46,6100,0,"SUV","Private","0","Bachelors",266128,"0",73644,"Home Maker","0","Yes","0",0,"No","no","No","F",1,5,"Rural",11
"3473","0",0,46,18870,1,"Minivan","Private","0","No High School",118739,"0",19270,"Clerical","0","Yes","0",0,"No","no","No","M",11,51,"Rural",13
"3474","0",0,34,4900,0,"Sports Car","Private","0","Bachelors",163622,"1",56113,"Professional","0","Yes","0",0,"No","no","No","F",10,16,"Urban",12
"3475","0",0,37,15480,0,"SUV","Commercial","0","Bachelors",235822,"1",102769,"Blue Collar","1","Yes","0",0,"No","no","No","F",7,5,"Urban",7
"3476","0",0,42,11990,1,"Minivan","Private","1","No High School",165172,"3",32808,"Blue Collar","2","Yes","1",1188,"No","yes","No","M",4,32,"Urban",14
"3477","0",0,42,9900,1,"SUV","Private","3","High School",0,"3",9671,"Student","1","Yes","4",3986,"No","no","No","F",3,9,"Urban",12
"3478","0",0,51,17810,0,"Van","Private","0","PhD",0,"0",70846,"Doctor","0","No","0",0,"No","yes","No","M",7,23,"Urban",12
"3479","0",0,36,5620,1,"Pickup","Commercial","2","High School",127659,"0",32252,"Blue Collar","0","Yes","5",10383,"No","no","No","M",4,33,"Urban",12
"3480","0",0,39,12100,0,"SUV","Commercial","0","High School",219185,"0",66962,"Blue Collar","0","Yes","2",0,"No","no","No","F",13,41,"Urban",12
"3481","0",0,45,13960,0,"SUV","Private","3","Masters",0,"3",79586,"Lawyer","1","Yes","0",5006,"No","no","No","F",1,5,"Urban",15
"3482","0",0,40,8160,1,"Sports Car","Private","0","No High School",160140,"2",26555,"Clerical","1","Yes","1",0,"No","no","No","F",17,47,"Urban",14
"3483","0",0,56,13980,0,"SUV","Private","1","Masters",233047,"0",68800,"Lawyer","0","Yes","0",3631,"No","no","No","F",4,38,"Urban",9
"3484","0",0,56,41280,0,"Van","Commercial","0","PhD",501076,"0",199336,"Manager","0","Yes","1",0,"No","no","No","F",1,23,"Urban",10
"3485","1",599,34,6970,0,"Minivan","Private","0","Bachelors",186866,"3",56095,"Clerical","0","Yes","0",0,"No","yes","No","M",6,58,"Urban",14
"3486","0",0,54,19470,0,"Minivan","Private","1","Masters",265894,"0",72540,"Lawyer","0","Yes","4",32145,"No","no","No","F",6,37,"Urban",16
"3487","0",0,44,9260,1,"Minivan","Private","0","High School",0,"1",26653,"Clerical","1","No","1",0,"Yes","no","No","F",1,54,"Urban",11
"3488","0",0,40,19330,1,"Minivan","Private","3","No High School",0,"3",109956,"Blue Collar","3","No","2",3869,"Yes","yes","No","M",6,32,"Urban",12
"3489","0",0,53,28570,0,"Minivan","Private","0","PhD",301276,"0",109230,"Doctor","0","Yes","0",0,"No","no","No","M",1,32,"Urban",8
"3490","1",4582,52,14880,1,"SUV","Commercial","0","Bachelors",175653,"0",38442,"Blue Collar","0","No","0",0,"No","no","No","F",4,25,"Urban",11
"3491","0",0,36,14080,0,"Minivan","Commercial","1","Bachelors",240848,"0",78379,"Blue Collar","0","Yes","3",7419,"No","yes","No","M",1,31,"Urban",11
"3492","0",0,38,4200,0.04,"Minivan","Private","1","Masters",0,"0",19207,"Lawyer","0","No","4",13591,"No","no","No","M",1,34,"Urban",11
"3493","0",0,42,22520,0,"Sports Car","Private","0","Masters",348658,"0",109919,"Manager","0","Yes","0",0,"No","no","No","F",9,23,"Urban",12
"3494","0",0,55,18080,0,"SUV","Private","0","Masters",0,"0",121913,"Professional","0","No","0",0,"No","no","No","F",11,38,"Urban",15
"3495","0",0,51,19740,0,"Minivan","Private","3","Bachelors",0,"0",52395,"Manager","0","No","0",4447,"No","yes","No","M",6,74,"Urban",8
"3496","0",0,21,3320,0,"Minivan","Commercial","3","High School",0,"1",360,"Student","0","No","1",6117,"Yes","yes","No","M",6,44,"Rural",12
"3497","0",0,40,12110,1,"SUV","Commercial","0","High School",140755,"0",38957,"Blue Collar","0","Yes","0",0,"No","no","No","F",1,29,"Rural",11
"3498","1",4790,57,9330,1,"SUV","Private","0","No High School",0,"2",6018,"Home Maker","0","No","1",0,"Yes","no","No","F",4,23,"Urban",16
"3499","1",2375,33,31040,1,"Panel Truck","Commercial","2","High School",0,"1",32708,"Student","0","No","4",7343,"Yes","no","No","M",1,56,"Urban",8
"3500","0",0,51,19080,0,"Van","Commercial","2","High School",0,"0",72037,"Manager","0","No","6",6162,"No","yes","No","M",6,13,"Urban",6
"3501","0",0,58,12460,0,"Minivan","Private","0","Bachelors",344763,"0",95447,"Professional","0","No","0",0,"No","yes","No","M",6,9,"Urban",12
"3502","0",0,37,7080,0.55,"Minivan","Commercial","4","High School",0,"3",18784,"Blue Collar","2","No","3",26827,"Yes","yes","No","M",7,20,"Urban",15
"3503","1",4580,37,9270,0,"SUV","Private","0","Bachelors",0,"1",0,"Student","0","No","0",0,"Yes","no","Yes","F",9,50,"Urban",0
"3504","0",0,54,16390,0,"Van","Private","0","No High School",140497,"0",20058,"Clerical","0","Yes","0",0,"No","yes","No","M",6,15,"Urban",13
"3505","0",0,46,1500,0,"Minivan","Private","3","PhD",0,"0",136301,"Doctor","0","No","8",1155,"No","yes","No","M",1,18,"Urban",9
"3506","0",0,51,35600,0,"Van","Private","0","PhD",455605,"0",188841,"Doctor","0","Yes","3",0,"No","no","No","F",6,43,"Urban",14
"3507","0",0,37,33220,0,"Panel Truck","Commercial","0","High School",268718,"1",92633,"Blue Collar","0","Yes","2",0,"No","yes","No","M",1,55,"Rural",11
"3508","1",3887,36,12510,1,"Pickup","Private","0","No High School",0,"3",20765,"Home Maker","2","No","6",0,"Yes","no","No","F",1,19,"Urban",9
"3509","0",0,49,6400,0,"Pickup","Commercial","2","Bachelors",0,"0",0,"Student","0","Yes","1",7399,"No","yes","No","M",4,24,"Urban",0
"3510","0",0,60,24170,0,"Panel Truck","Commercial","0","High School",0,"0",79245,"Manager","0","No","0",0,"No","yes","No","M",1,36,"Urban",12
"3511","0",0,39,11280,1,"Pickup","Private","2","Bachelors",0,"1",97766,"Manager","1","No","1",8835,"Yes","yes","No","M",7,10,"Urban",11
"3512","1",6603,53,18150,1,"SUV","Commercial","0","High School",202231,"0",32956,"Home Maker","0","Yes","5",0,"No","no","No","F",1,57,"Urban",11
"3513","0",0,54,29070,1,"Panel Truck","Commercial","0","High School",346995,"0",107553,"Blue Collar","0","No","2",0,"No","no","No","M",21,18,"Urban",10
"3514","0",0,46,24070,0,"SUV","Private","1","Masters",191941,"0",64030,"Lawyer","1","Yes","7",30807,"No","no","No","M",3,60,"Urban",13
"3515","1",2386,42,31960,0,"Sports Car","Private","3","Bachelors",0,"2",0,"Clerical","1","No","4",5827,"Yes","no","No","F",1,37,"Urban",13
"3516","0",0,46,37960,0,"Panel Truck","Commercial","1","PhD",498559,"0",214653,"Manager","0","Yes","0",7327,"No","yes","No","M",11,21,"Urban",12
"3517","0",0,44,2740,0,"Sports Car","Private","0","Masters",290793,"2",90939,"Lawyer","1","Yes","1",0,"No","no","Yes","F",4,21,"Urban",15
"3518","0",0,38,20730,0,"SUV","Private","0","Bachelors",281124,"0",95197,"Manager","0","Yes","0",0,"No","no","No","F",9,46,"Urban",10
"3519","0",0,35,22730,0,"SUV","Private","2","No High School",0,"2",21075,"Blue Collar","0","No","4",778,"Yes","no","No","F",6,38,"Urban",12
"3520","0",0,37,22090,1,"Minivan","Private","0","High School",117288,"0",32497,"Professional","0","No","0",0,"No","no","No","M",6,5,"Urban",8
"3521","0",0,47,15490,0,"Minivan","Commercial","0","Bachelors",0,"0",14359,"Student","0","Yes","6",0,"No","no","No","M",6,31,"Urban",11
"3522","0",0,51,10030,1,"Pickup","Commercial","0","High School",115618,"0",27450,"Clerical","0","Yes","2",0,"No","yes","No","M",17,40,"Rural",13
"3523","0",0,50,8880,1,"Pickup","Private","3","No High School",132316,"0",23773,"Clerical","0","No","5",6552,"No","no","No","F",10,17,"Urban",12
"3524","0",0,51,12020,0,"Pickup","Private","0","Masters",283144,"0",105194,"Manager","0","Yes","0",0,"No","no","No","M",1,11,"Urban",7
"3525","0",0,27,16420,0,"Sports Car","Private","2","Bachelors",168176,"0",58576,"Home Maker","0","No","3",2101,"No","no","No","F",7,47,"Urban",6
"3526","0",0,22,24560,0,"Minivan","Commercial","0","High School",0,"2",33571,"Blue Collar","0","No","0",0,"Yes","no","No","F",4,33,"Urban",8
"3527","0",0,42,12990,0,"SUV","Private","0","Bachelors",254660,"3",68330,"Professional","1","No","1",0,"Yes","no","No","F",1,22,"Urban",14
"3528","0",0,51,40180,0,"Panel Truck","Commercial","0","Masters",454107,"0",185019,"Professional","0","Yes","0",0,"No","no","No","F",1,62,"Urban",8
"3529","1",19013.398033,41,18270,0,"Van","Commercial","1","Bachelors",0,"0",78866,"Blue Collar","0","No","2",6856,"No","yes","No","M",6,22,"Urban",7
"3530","0",0,41,18180,1,"Minivan","Private","0","High School",230870,"1",57073,"Professional","1","Yes","2",0,"No","no","No","F",13,38,"Urban",14
"3531","0",0,62,26360,0,"Sports Car","Private","3","PhD",276064,"0",69331,"Lawyer","0","Yes","0",5837,"No","no","No","F",17,43,"Urban",12
"3532","1",3918,60,14330,0,"Minivan","Private","3","PhD",0,"0",128275,"Doctor","0","No","4",3977,"No","no","No","M",10,33,"Urban",13
"3533","0",0,48,14710,0,"Minivan","Private","0","Masters",360740,"0",132114,"Lawyer","0","Yes","0",0,"No","yes","No","M",1,62,"Rural",13
"3534","0",0,59,13640,1,"Minivan","Private","0","High School",122315,"0",12359,"Clerical","0","No","1",0,"No","no","No","M",1,24,"Rural",12
"3535","0",0,48,14760,0,"Minivan","Private","1","PhD",235879,"0",84647,"Doctor","0","Yes","0",30076,"No","yes","Yes","M",1,21,"Urban",10
"3536","0",0,33,16830,0,"Van","Commercial","1","Bachelors",0,"2",120322,"Manager","0","No","0",26318,"Yes","yes","No","M",4,19,"Urban",9
"3537","0",0,55,12950,0,"SUV","Private","2","Bachelors",210698,"0",59543,"Professional","0","Yes","4",677,"No","no","No","F",1,32,"Urban",13
"3538","0",0,55,11030,0,"Pickup","Commercial","0","High School",0,"0",18244,"Student","0","Yes","2",0,"No","yes","No","M",1,33,"Rural",16
"3539","1",1212,43,12750,0,"SUV","Private","1","No High School",0,"2",69476,"Blue Collar","0","No","0",2516,"Yes","no","No","F",7,44,"Urban",11.0758333333333
"3540","0",0,50,27980,0,"Pickup","Commercial","0","High School",197955,"0",43892,"Professional","0","Yes","2",0,"No","no","No","F",3,30,"Rural",12
